temperature,humidity,year,month,day_of_week,hour,quarter,is_weekend,comfort
25.363,48.737,2023,7,5,4,3,1,7
25.352,48.697,2023,7,5,4,3,1,7
25.34,48.565,2023,7,5,4,3,1,7
25.334,48.424,2023,7,5,4,3,1,7
25.33,48.434,2023,7,5,4,3,1,7
25.324,48.522,2023,7,5,4,3,1,7
25.304,48.631,2023,7,5,4,3,1,7
25.281,48.757,2023,7,5,4,3,1,7
25.269,48.786,2023,7,5,4,3,1,7
25.251,48.826,2023,7,5,4,3,1,7
25.23,48.805,2023,7,5,4,3,1,7
25.213,48.689,2023,7,5,4,3,1,7
25.193,48.673,2023,7,5,4,3,1,7
25.178,48.564,2023,7,5,4,3,1,7
25.157,48.548,2023,7,5,4,3,1,7
25.139,48.609,2023,7,5,4,3,1,7
25.12,48.669,2023,7,5,4,3,1,7
25.11,48.677,2023,7,5,4,3,1,7
25.111,48.678,2023,7,5,5,3,1,7
25.108,48.678,2023,7,5,5,3,1,7
25.106,48.678,2023,7,5,5,3,1,7
25.105,48.678,2023,7,5,5,3,1,7
25.109,48.678,2023,7,5,5,3,1,7
25.108,48.631,2023,7,5,5,3,1,7
25.109,48.638,2023,7,5,5,3,1,7
25.096,48.692,2023,7,5,5,3,1,7
25.09,48.688,2023,7,5,5,3,1,7
25.082,48.682,2023,7,5,5,3,1,7
25.065,48.638,2023,7,5,5,3,1,7
25.048,48.545,2023,7,5,5,3,1,7
25.028,48.476,2023,7,5,5,3,1,7
25.009,48.419,2023,7,5,5,3,1,7
24.991,48.313,2023,7,5,5,3,1,7
24.973,48.198,2023,7,5,5,3,1,7
24.958,48.181,2023,7,5,5,3,1,7
24.949,48.2,2023,7,5,5,3,1,7
24.939,48.33,2023,7,5,5,3,1,7
24.921,48.494,2023,7,5,5,3,1,7
24.9,48.559,2023,7,5,5,3,1,7
24.881,48.569,2023,7,5,5,3,1,7
24.864,48.491,2023,7,5,5,3,1,7
24.849,48.448,2023,7,5,5,3,1,7
24.84,48.444,2023,7,5,5,3,1,7
24.831,48.432,2023,7,5,5,3,1,7
24.822,48.364,2023,7,5,5,3,1,7
24.81,48.326,2023,7,5,5,3,1,7
24.801,48.315,2023,7,5,5,3,1,7
24.796,48.266,2023,7,5,5,3,1,7
24.79,48.295,2023,7,5,6,3,1,7
24.788,48.317,2023,7,5,6,3,1,7
24.782,48.404,2023,7,5,6,3,1,7
24.784,48.495,2023,7,5,6,3,1,7
24.78,48.56,2023,7,5,6,3,1,7
24.777,48.579,2023,7,5,6,3,1,8
24.77,48.66,2023,7,5,6,3,1,8
24.761,48.699,2023,7,5,6,3,1,8
24.742,48.706,2023,7,5,6,3,1,8
24.724,48.709,2023,7,5,6,3,1,8
24.714,48.809,2023,7,5,6,3,1,8
24.709,48.826,2023,7,5,6,3,1,8
24.708,48.836,2023,7,5,6,3,1,8
24.709,48.837,2023,7,5,6,3,1,8
24.704,48.834,2023,7,5,6,3,1,8
24.704,48.766,2023,7,5,6,3,1,8
24.696,48.819,2023,7,5,6,3,1,8
24.687,48.837,2023,7,5,6,3,1,8
24.677,48.853,2023,7,5,6,3,1,8
24.661,48.946,2023,7,5,6,3,1,8
24.649,49.013,2023,7,5,6,3,1,8
24.648,49.089,2023,7,5,6,3,1,8
24.648,49.072,2023,7,5,6,3,1,8
24.65,49.079,2023,7,5,6,3,1,8
24.662,48.94,2023,7,5,6,3,1,8
24.669,48.854,2023,7,5,6,3,1,8
24.677,48.801,2023,7,5,6,3,1,8
24.68,48.721,2023,7,5,6,3,1,8
24.681,48.712,2023,7,5,6,3,1,8
24.681,48.711,2023,7,5,6,3,1,8
24.684,48.474,2023,7,5,7,3,1,8
24.69,48.228,2023,7,5,7,3,1,8
24.697,48.059,2023,7,5,7,3,1,8
24.701,47.959,2023,7,5,7,3,1,8
24.705,47.984,2023,7,5,7,3,1,8
24.713,47.785,2023,7,5,7,3,1,8
24.72,47.641,2023,7,5,7,3,1,8
24.723,47.772,2023,7,5,7,3,1,8
24.725,47.982,2023,7,5,7,3,1,8
24.715,47.989,2023,7,5,7,3,1,8
24.71,48.139,2023,7,5,7,3,1,8
24.701,48.328,2023,7,5,7,3,1,8
24.697,48.374,2023,7,5,7,3,1,8
24.701,48.452,2023,7,5,7,3,1,8
24.712,48.567,2023,7,5,7,3,1,8
24.72,48.58,2023,7,5,7,3,1,8
24.723,48.563,2023,7,5,7,3,1,8
24.727,48.334,2023,7,5,7,3,1,8
24.721,48.404,2023,7,5,7,3,1,8
24.715,48.605,2023,7,5,7,3,1,8
24.701,48.736,2023,7,5,7,3,1,8
24.694,48.934,2023,7,5,7,3,1,8
24.694,49.067,2023,7,5,7,3,1,8
24.693,49.18,2023,7,5,7,3,1,8
24.689,49.352,2023,7,5,7,3,1,8
24.69,49.341,2023,7,5,7,3,1,8
24.69,49.291,2023,7,5,7,3,1,8
24.693,49.32,2023,7,5,7,3,1,8
24.712,49.326,2023,7,5,7,3,1,8
24.727,49.229,2023,7,5,7,3,1,8
24.758,49.154,2023,7,5,8,3,1,8
24.785,49.096,2023,7,5,8,3,1,7
24.822,49.017,2023,7,5,8,3,1,7
24.861,48.934,2023,7,5,8,3,1,7
24.893,48.891,2023,7,5,8,3,1,7
24.925,48.676,2023,7,5,8,3,1,7
24.96,48.578,2023,7,5,8,3,1,7
25.0,48.589,2023,7,5,8,3,1,7
25.043,48.572,2023,7,5,8,3,1,7
25.088,48.542,2023,7,5,8,3,1,7
25.148,48.471,2023,7,5,8,3,1,7
25.195,48.422,2023,7,5,8,3,1,7
25.249,48.283,2023,7,5,8,3,1,7
25.303,47.375,2023,7,5,8,3,1,7
25.344,47.213,2023,7,5,8,3,1,7
25.387,46.882,2023,7,5,8,3,1,7
25.426,46.794,2023,7,5,8,3,1,7
25.47,46.527,2023,7,5,8,3,1,7
25.51,46.456,2023,7,5,8,3,1,7
25.548,46.392,2023,7,5,8,3,1,7
25.581,46.338,2023,7,5,8,3,1,7
25.615,46.232,2023,7,5,8,3,1,7
25.645,46.213,2023,7,5,8,3,1,7
25.686,46.209,2023,7,5,8,3,1,7
25.716,46.206,2023,7,5,8,3,1,7
25.735,46.203,2023,7,5,8,3,1,7
25.746,46.203,2023,7,5,8,3,1,7
25.764,46.206,2023,7,5,8,3,1,7
25.805,46.29,2023,7,5,8,3,1,7
25.872,46.316,2023,7,5,9,3,1,7
25.943,46.326,2023,7,5,9,3,1,6
26.036,46.495,2023,7,5,9,3,1,6
26.121,46.338,2023,7,5,9,3,1,6
26.21,46.253,2023,7,5,9,3,1,6
26.296,46.318,2023,7,5,9,3,1,6
26.395,46.506,2023,7,5,9,3,1,6
26.487,46.418,2023,7,5,9,3,1,6
26.575,46.331,2023,7,5,9,3,1,6
26.66,46.269,2023,7,5,9,3,1,6
26.735,46.253,2023,7,5,9,3,1,6
26.823,46.225,2023,7,5,9,3,1,6
26.912,46.075,2023,7,5,9,3,1,6
27.009,45.991,2023,7,5,9,3,1,5
27.107,45.849,2023,7,5,9,3,1,5
27.207,45.727,2023,7,5,9,3,1,5
27.293,45.607,2023,7,5,9,3,1,5
27.377,45.514,2023,7,5,9,3,1,5
27.463,45.456,2023,7,5,9,3,1,5
27.543,45.335,2023,7,5,9,3,1,5
27.617,45.273,2023,7,5,9,3,1,5
27.695,45.222,2023,7,5,9,3,1,5
27.773,45.245,2023,7,5,9,3,1,5
27.857,45.167,2023,7,5,9,3,1,5
27.939,45.105,2023,7,5,9,3,1,5
28.017,45.1,2023,7,5,9,3,1,5
28.107,45.002,2023,7,5,9,3,1,5
28.188,44.927,2023,7,5,9,3,1,5
28.264,44.783,2023,7,5,9,3,1,5
28.319,44.506,2023,7,5,9,3,1,5
28.342,44.189,2023,7,5,10,3,1,5
28.353,44.021,2023,7,5,10,3,1,5
28.36,43.922,2023,7,5,10,3,1,5
28.374,43.842,2023,7,5,10,3,1,5
28.397,43.957,2023,7,5,10,3,1,5
28.415,44.056,2023,7,5,10,3,1,5
28.433,44.184,2023,7,5,10,3,1,5
28.468,44.107,2023,7,5,10,3,1,5
28.522,44.043,2023,7,5,10,3,1,5
28.594,43.76,2023,7,5,10,3,1,5
28.683,44.031,2023,7,5,10,3,1,5
28.735,43.986,2023,7,5,10,3,1,5
28.776,43.809,2023,7,5,10,3,1,5
28.822,43.799,2023,7,5,10,3,1,5
28.879,43.656,2023,7,5,10,3,1,5
28.918,43.238,2023,7,5,10,3,1,5
28.942,42.697,2023,7,5,10,3,1,5
28.995,42.391,2023,7,5,10,3,1,5
29.071,42.374,2023,7,5,10,3,1,5
29.153,42.264,2023,7,5,10,3,1,5
29.228,41.86,2023,7,5,10,3,1,5
29.292,41.444,2023,7,5,10,3,1,5
29.367,40.816,2023,7,5,10,3,1,5
29.437,40.584,2023,7,5,10,3,1,5
29.492,40.637,2023,7,5,10,3,1,5
29.553,40.853,2023,7,5,10,3,1,5
29.604,40.541,2023,7,5,10,3,1,5
29.643,39.969,2023,7,5,10,3,1,5
29.68,39.429,2023,7,5,10,3,1,4
29.742,39.449,2023,7,5,10,3,1,5
29.809,39.433,2023,7,5,11,3,1,4
29.868,38.959,2023,7,5,11,3,1,4
29.931,39.046,2023,7,5,11,3,1,4
29.994,39.099,2023,7,5,11,3,1,4
30.043,39.101,2023,7,5,11,3,1,4
30.064,39.259,2023,7,5,11,3,1,4
30.073,39.225,2023,7,5,11,3,1,4
30.077,39.4,2023,7,5,11,3,1,4
30.075,39.487,2023,7,5,11,3,1,5
30.065,39.493,2023,7,5,11,3,1,5
30.08,39.572,2023,7,5,11,3,1,5
30.128,39.873,2023,7,5,11,3,1,5
30.173,40.045,2023,7,5,11,3,1,5
30.213,40.119,2023,7,5,11,3,1,5
30.247,40.137,2023,7,5,11,3,1,5
30.292,39.994,2023,7,5,11,3,1,5
30.345,39.682,2023,7,5,11,3,1,5
30.404,39.71,2023,7,5,11,3,1,5
30.467,39.948,2023,7,5,11,3,1,5
30.499,40.009,2023,7,5,11,3,1,5
30.513,39.848,2023,7,5,11,3,1,5
30.521,39.579,2023,7,5,11,3,1,5
30.528,39.025,2023,7,5,11,3,1,4
30.566,38.915,2023,7,5,11,3,1,4
30.624,38.884,2023,7,5,11,3,1,4
30.694,38.756,2023,7,5,11,3,1,4
30.769,38.61,2023,7,5,11,3,1,4
30.848,38.746,2023,7,5,11,3,1,4
30.913,38.415,2023,7,5,11,3,1,4
30.975,38.81,2023,7,5,11,3,1,4
31.028,38.726,2023,7,5,12,3,1,4
31.061,38.796,2023,7,5,12,3,1,4
31.081,38.552,2023,7,5,12,3,1,4
31.109,38.376,2023,7,5,12,3,1,4
31.147,38.858,2023,7,5,12,3,1,4
31.178,38.857,2023,7,5,12,3,1,4
31.194,39.182,2023,7,5,12,3,1,4
31.204,39.008,2023,7,5,12,3,1,4
31.2,38.855,2023,7,5,12,3,1,4
31.204,38.51,2023,7,5,12,3,1,4
31.217,38.317,2023,7,5,12,3,1,4
31.248,38.388,2023,7,5,12,3,1,4
31.286,38.163,2023,7,5,12,3,1,4
31.309,37.951,2023,7,5,12,3,1,4
31.328,37.61,2023,7,5,12,3,1,4
31.346,37.267,2023,7,5,12,3,1,4
31.374,37.784,2023,7,5,12,3,1,4
31.391,37.793,2023,7,5,12,3,1,4
31.416,37.847,2023,7,5,12,3,1,4
31.432,37.824,2023,7,5,12,3,1,4
31.458,37.835,2023,7,5,12,3,1,4
31.493,38.263,2023,7,5,12,3,1,4
31.51,37.76,2023,7,5,12,3,1,4
31.537,37.652,2023,7,5,12,3,1,4
31.588,37.926,2023,7,5,12,3,1,4
31.635,38.122,2023,7,5,12,3,1,4
31.661,38.323,2023,7,5,12,3,1,4
31.682,38.001,2023,7,5,12,3,1,4
31.706,38.514,2023,7,5,12,3,1,4
31.719,38.818,2023,7,5,12,3,1,4
31.723,37.613,2023,7,5,13,3,1,4
31.744,37.14,2023,7,5,13,3,1,4
31.785,37.815,2023,7,5,13,3,1,4
31.806,37.494,2023,7,5,13,3,1,4
31.825,37.372,2023,7,5,13,3,1,4
31.838,37.246,2023,7,5,13,3,1,4
31.841,37.248,2023,7,5,13,3,1,4
31.842,37.109,2023,7,5,13,3,1,4
31.847,36.971,2023,7,5,13,3,1,4
31.841,36.638,2023,7,5,13,3,1,4
31.832,36.468,2023,7,5,13,3,1,4
31.809,36.306,2023,7,5,13,3,1,4
31.783,35.974,2023,7,5,13,3,1,4
31.773,35.816,2023,7,5,13,3,1,4
31.787,35.873,2023,7,5,13,3,1,4
31.814,35.712,2023,7,5,13,3,1,4
31.847,35.746,2023,7,5,13,3,1,4
31.87,35.679,2023,7,5,13,3,1,4
31.874,35.527,2023,7,5,13,3,1,4
31.859,35.557,2023,7,5,13,3,1,4
31.826,35.27,2023,7,5,13,3,1,4
31.792,34.953,2023,7,5,13,3,1,4
31.755,34.655,2023,7,5,13,3,1,4
31.732,34.845,2023,7,5,13,3,1,4
31.718,35.006,2023,7,5,13,3,1,4
31.704,34.919,2023,7,5,13,3,1,4
31.698,34.985,2023,7,5,13,3,1,4
31.691,34.997,2023,7,5,13,3,1,4
31.672,35.05,2023,7,5,13,3,1,4
31.649,35.051,2023,7,5,13,3,1,4
31.621,34.978,2023,7,5,14,3,1,4
31.607,34.96,2023,7,5,14,3,1,4
31.589,34.94,2023,7,5,14,3,1,4
31.575,35.029,2023,7,5,14,3,1,4
31.565,35.106,2023,7,5,14,3,1,4
31.547,35.525,2023,7,5,14,3,1,4
31.525,35.787,2023,7,5,14,3,1,4
31.48,34.952,2023,7,5,14,3,1,4
31.44,34.405,2023,7,5,14,3,1,4
31.442,34.093,2023,7,5,14,3,1,4
31.451,34.598,2023,7,5,14,3,1,4
31.406,35.246,2023,7,5,14,3,1,4
31.364,35.834,2023,7,5,14,3,1,4
31.355,36.39,2023,7,5,14,3,1,4
31.351,36.703,2023,7,5,14,3,1,4
31.33,36.752,2023,7,5,14,3,1,4
31.304,36.715,2023,7,5,14,3,1,4
31.263,37.059,2023,7,5,14,3,1,4
31.224,37.405,2023,7,5,14,3,1,4
31.173,37.782,2023,7,5,14,3,1,4
31.124,38.158,2023,7,5,14,3,1,4
31.091,38.444,2023,7,5,14,3,1,4
31.072,38.661,2023,7,5,14,3,1,4
31.065,38.553,2023,7,5,14,3,1,4
31.098,38.339,2023,7,5,14,3,1,4
31.116,38.402,2023,7,5,14,3,1,4
31.11,38.086,2023,7,5,14,3,1,4
31.095,37.791,2023,7,5,14,3,1,4
31.097,38.042,2023,7,5,14,3,1,4
31.136,38.295,2023,7,5,14,3,1,4
31.189,38.433,2023,7,5,15,3,1,4
31.256,38.412,2023,7,5,15,3,1,4
31.305,38.354,2023,7,5,15,3,1,4
31.336,38.335,2023,7,5,15,3,1,4
31.366,38.331,2023,7,5,15,3,1,4
31.385,38.335,2023,7,5,15,3,1,4
31.417,38.398,2023,7,5,15,3,1,4
31.424,38.358,2023,7,5,15,3,1,4
31.386,38.42,2023,7,5,15,3,1,4
31.345,38.567,2023,7,5,15,3,1,4
31.309,38.613,2023,7,5,15,3,1,4
31.255,38.475,2023,7,5,15,3,1,4
31.232,38.538,2023,7,5,15,3,1,4
31.208,38.416,2023,7,5,15,3,1,4
31.174,38.345,2023,7,5,15,3,1,4
31.131,38.56,2023,7,5,15,3,1,4
31.103,38.686,2023,7,5,15,3,1,4
31.085,38.811,2023,7,5,15,3,1,4
31.056,38.973,2023,7,5,15,3,1,4
31.045,39.221,2023,7,5,15,3,1,4
31.038,39.176,2023,7,5,15,3,1,4
31.037,39.308,2023,7,5,15,3,1,4
31.052,39.188,2023,7,5,15,3,1,4
31.058,38.933,2023,7,5,15,3,1,4
31.037,39.059,2023,7,5,15,3,1,4
31.016,39.345,2023,7,5,15,3,1,4
31.021,39.489,2023,7,5,15,3,1,5
31.049,39.422,2023,7,5,15,3,1,4
31.067,39.412,2023,7,5,15,3,1,4
31.077,39.602,2023,7,5,15,3,1,5
31.081,39.437,2023,7,5,16,3,1,4
31.091,39.394,2023,7,5,16,3,1,4
31.09,38.784,2023,7,5,16,3,1,4
31.077,39.372,2023,7,5,16,3,1,4
31.064,39.638,2023,7,5,16,3,1,5
31.058,39.586,2023,7,5,16,3,1,5
31.07,39.891,2023,7,5,16,3,1,5
31.079,39.106,2023,7,5,16,3,1,4
31.083,38.778,2023,7,5,16,3,1,4
31.08,38.704,2023,7,5,16,3,1,4
31.08,39.077,2023,7,5,16,3,1,4
31.084,38.924,2023,7,5,16,3,1,4
31.082,38.839,2023,7,5,16,3,1,4
31.083,38.799,2023,7,5,16,3,1,4
31.075,39.095,2023,7,5,16,3,1,4
31.07,39.175,2023,7,5,16,3,1,4
31.075,39.181,2023,7,5,16,3,1,4
31.082,39.314,2023,7,5,16,3,1,4
31.095,39.499,2023,7,5,16,3,1,5
31.11,39.618,2023,7,5,16,3,1,5
31.113,39.389,2023,7,5,16,3,1,4
31.11,38.917,2023,7,5,16,3,1,4
31.108,38.979,2023,7,5,16,3,1,4
31.105,39.008,2023,7,5,16,3,1,4
31.109,38.941,2023,7,5,16,3,1,4
31.106,38.873,2023,7,5,16,3,1,4
31.093,38.824,2023,7,5,16,3,1,4
31.081,38.955,2023,7,5,16,3,1,4
31.057,39.086,2023,7,5,16,3,1,4
31.043,39.318,2023,7,5,16,3,1,4
31.031,39.694,2023,7,5,17,3,1,5
31.029,39.559,2023,7,5,17,3,1,5
31.008,39.662,2023,7,5,17,3,1,5
30.99,40.267,2023,7,5,17,3,1,5
30.983,40.579,2023,7,5,17,3,1,5
30.991,40.734,2023,7,5,17,3,1,5
30.993,40.586,2023,7,5,17,3,1,5
31.011,41.005,2023,7,5,17,3,1,5
31.035,40.896,2023,7,5,17,3,1,5
31.038,41.348,2023,7,5,17,3,1,5
31.043,41.606,2023,7,5,17,3,1,5
31.042,41.723,2023,7,5,17,3,1,5
31.047,41.854,2023,7,5,17,3,1,5
31.053,41.683,2023,7,5,17,3,1,5
31.069,41.766,2023,7,5,17,3,1,5
31.08,41.263,2023,7,5,17,3,1,5
31.087,40.825,2023,7,5,17,3,1,5
31.083,40.395,2023,7,5,17,3,1,5
31.067,40.49,2023,7,5,17,3,1,5
31.054,40.767,2023,7,5,17,3,1,5
31.051,40.994,2023,7,5,17,3,1,5
31.054,41.388,2023,7,5,17,3,1,5
31.055,41.78,2023,7,5,17,3,1,5
31.051,42.071,2023,7,5,17,3,1,5
31.053,42.225,2023,7,5,17,3,1,5
31.069,42.274,2023,7,5,17,3,1,5
31.084,42.379,2023,7,5,17,3,1,5
31.091,42.409,2023,7,5,17,3,1,5
31.094,42.64,2023,7,5,17,3,1,5
31.084,42.8,2023,7,5,17,3,1,5
31.07,42.959,2023,7,5,18,3,1,5
31.043,43.12,2023,7,5,18,3,1,5
31.022,43.328,2023,7,5,18,3,1,5
31.021,43.391,2023,7,5,18,3,1,5
31.016,43.597,2023,7,5,18,3,1,5
31.002,43.748,2023,7,5,18,3,1,5
30.996,44.063,2023,7,5,18,3,1,5
30.986,43.931,2023,7,5,18,3,1,5
30.986,44.269,2023,7,5,18,3,1,5
30.993,44.412,2023,7,5,18,3,1,5
30.998,44.224,2023,7,5,18,3,1,5
31.001,44.063,2023,7,5,18,3,1,5
31.002,43.866,2023,7,5,18,3,1,5
31.002,43.58,2023,7,5,18,3,1,5
30.996,43.423,2023,7,5,18,3,1,5
30.986,43.217,2023,7,5,18,3,1,5
30.979,43.098,2023,7,5,18,3,1,5
30.981,43.056,2023,7,5,18,3,1,5
30.986,43.25,2023,7,5,18,3,1,5
30.986,43.813,2023,7,5,18,3,1,5
30.991,45.066,2023,7,5,18,3,1,5
30.995,45.392,2023,7,5,18,3,1,5
30.997,44.231,2023,7,5,18,3,1,5
30.996,44.73,2023,7,5,18,3,1,5
30.992,44.317,2023,7,5,18,3,1,5
30.989,43.692,2023,7,5,18,3,1,5
30.986,43.468,2023,7,5,18,3,1,5
30.988,43.535,2023,7,5,18,3,1,5
30.99,43.158,2023,7,5,18,3,1,5
30.979,43.398,2023,7,5,18,3,1,5
30.964,43.592,2023,7,5,19,3,1,5
30.945,43.852,2023,7,5,19,3,1,5
30.932,44.095,2023,7,5,19,3,1,5
30.915,44.198,2023,7,5,19,3,1,5
30.903,44.323,2023,7,5,19,3,1,5
30.9,44.272,2023,7,5,19,3,1,5
30.896,44.282,2023,7,5,19,3,1,5
30.891,44.3,2023,7,5,19,3,1,5
30.89,44.197,2023,7,5,19,3,1,5
30.882,44.216,2023,7,5,19,3,1,5
30.877,44.188,2023,7,5,19,3,1,5
30.875,44.129,2023,7,5,19,3,1,5
30.87,44.176,2023,7,5,19,3,1,5
30.863,44.241,2023,7,5,19,3,1,5
30.855,44.367,2023,7,5,19,3,1,5
30.839,44.841,2023,7,5,19,3,1,5
30.824,45.547,2023,7,5,19,3,1,5
30.811,45.639,2023,7,5,19,3,1,5
30.805,45.714,2023,7,5,19,3,1,5
30.796,46.217,2023,7,5,19,3,1,5
30.785,46.283,2023,7,5,19,3,1,5
30.777,46.049,2023,7,5,19,3,1,5
30.777,46.235,2023,7,5,19,3,1,5
30.78,46.196,2023,7,5,19,3,1,5
30.777,45.751,2023,7,5,19,3,1,5
30.776,45.246,2023,7,5,19,3,1,5
30.78,45.221,2023,7,5,19,3,1,5
30.779,45.567,2023,7,5,19,3,1,5
30.777,45.578,2023,7,5,19,3,1,5
30.776,45.091,2023,7,5,19,3,1,5
30.773,44.737,2023,7,5,20,3,1,5
30.765,44.37,2023,7,5,20,3,1,5
30.759,44.153,2023,7,5,20,3,1,5
30.752,44.002,2023,7,5,20,3,1,5
30.749,43.85,2023,7,5,20,3,1,5
30.75,43.793,2023,7,5,20,3,1,5
30.748,43.807,2023,7,5,20,3,1,5
30.746,43.803,2023,7,5,20,3,1,5
30.747,43.813,2023,7,5,20,3,1,5
30.741,43.802,2023,7,5,20,3,1,5
30.735,43.764,2023,7,5,20,3,1,5
30.731,43.709,2023,7,5,20,3,1,5
30.72,43.522,2023,7,5,20,3,1,5
30.706,43.346,2023,7,5,20,3,1,5
30.688,43.211,2023,7,5,20,3,1,5
30.672,43.092,2023,7,5,20,3,1,5
30.656,43.121,2023,7,5,20,3,1,5
30.65,43.034,2023,7,5,20,3,1,5
30.638,43.079,2023,7,5,20,3,1,5
30.635,43.086,2023,7,5,20,3,1,5
30.634,43.088,2023,7,5,20,3,1,5
30.624,43.105,2023,7,5,20,3,1,5
30.611,43.116,2023,7,5,20,3,1,5
30.603,43.242,2023,7,5,20,3,1,5
30.596,43.305,2023,7,5,20,3,1,5
30.593,43.402,2023,7,5,20,3,1,5
30.589,43.424,2023,7,5,20,3,1,5
30.582,43.555,2023,7,5,20,3,1,5
30.563,43.655,2023,7,5,20,3,1,5
30.546,43.748,2023,7,5,21,3,1,5
30.531,43.818,2023,7,5,21,3,1,5
30.521,43.716,2023,7,5,21,3,1,5
30.502,43.726,2023,7,5,21,3,1,5
30.471,44.075,2023,7,5,21,3,1,5
30.455,44.267,2023,7,5,21,3,1,5
30.442,44.648,2023,7,5,21,3,1,5
30.42,44.921,2023,7,5,21,3,1,5
30.394,45.248,2023,7,5,21,3,1,5
30.362,46.003,2023,7,5,21,3,1,5
30.331,46.722,2023,7,5,21,3,1,5
30.295,47.328,2023,7,5,21,3,1,5
30.257,47.893,2023,7,5,21,3,1,5
30.214,48.391,2023,7,5,21,3,1,5
30.157,48.822,2023,7,5,21,3,1,5
30.09,49.331,2023,7,5,21,3,1,5
30.037,49.549,2023,7,5,21,3,1,5
29.983,49.668,2023,7,5,21,3,1,5
29.943,50.308,2023,7,5,21,3,1,5
29.911,50.38,2023,7,5,21,3,1,5
29.892,50.35,2023,7,5,21,3,1,5
29.88,50.484,2023,7,5,21,3,1,5
29.871,50.581,2023,7,5,21,3,1,5
29.859,52.058,2023,7,5,21,3,1,5
29.846,51.927,2023,7,5,21,3,1,5
29.842,53.533,2023,7,5,21,3,1,5
29.838,52.73,2023,7,5,21,3,1,5
29.838,52.605,2023,7,5,21,3,1,5
29.848,54.866,2023,7,5,21,3,1,5
29.856,54.078,2023,7,5,21,3,1,5
29.866,52.868,2023,7,5,22,3,1,5
29.87,53.445,2023,7,5,22,3,1,5
29.875,52.846,2023,7,5,22,3,1,5
29.877,53.19,2023,7,5,22,3,1,5
29.882,54.392,2023,7,5,22,3,1,5
29.888,53.496,2023,7,5,22,3,1,5
29.885,52.548,2023,7,5,22,3,1,5
29.881,52.615,2023,7,5,22,3,1,5
29.877,51.946,2023,7,5,22,3,1,5
29.859,51.772,2023,7,5,22,3,1,5
29.834,51.526,2023,7,5,22,3,1,5
29.806,51.582,2023,7,5,22,3,1,5
29.778,51.355,2023,7,5,22,3,1,5
29.742,51.478,2023,7,5,22,3,1,5
29.702,51.198,2023,7,5,22,3,1,5
29.669,51.398,2023,7,5,22,3,1,5
29.644,51.076,2023,7,5,22,3,1,5
29.622,50.826,2023,7,5,22,3,1,5
29.596,50.498,2023,7,5,22,3,1,5
29.568,50.185,2023,7,5,22,3,1,5
29.538,50.113,2023,7,5,22,3,1,5
29.51,49.91,2023,7,5,22,3,1,5
29.482,49.888,2023,7,5,22,3,1,5
29.446,49.732,2023,7,5,22,3,1,5
29.421,49.891,2023,7,5,22,3,1,5
29.398,49.814,2023,7,5,22,3,1,5
29.376,49.755,2023,7,5,22,3,1,5
29.347,49.804,2023,7,5,22,3,1,5
29.321,49.895,2023,7,5,22,3,1,5
29.296,49.87,2023,7,5,22,3,1,5
29.279,49.865,2023,7,5,23,3,1,5
29.254,49.879,2023,7,5,23,3,1,5
29.225,49.895,2023,7,5,23,3,1,5
29.193,49.903,2023,7,5,23,3,1,5
29.16,50.097,2023,7,5,23,3,1,5
29.115,49.997,2023,7,5,23,3,1,5
29.071,50.02,2023,7,5,23,3,1,5
29.031,50.012,2023,7,5,23,3,1,5
28.989,49.934,2023,7,5,23,3,1,5
28.96,50.03,2023,7,5,23,3,1,5
28.946,50.074,2023,7,5,23,3,1,5
28.943,50.156,2023,7,5,23,3,1,5
28.943,50.239,2023,7,5,23,3,1,5
28.944,50.233,2023,7,5,23,3,1,5
28.942,50.255,2023,7,5,23,3,1,5
28.942,50.287,2023,7,5,23,3,1,5
28.94,50.451,2023,7,5,23,3,1,5
28.937,50.582,2023,7,5,23,3,1,5
28.929,50.766,2023,7,5,23,3,1,5
28.913,50.939,2023,7,5,23,3,1,5
28.893,50.952,2023,7,5,23,3,1,5
28.875,50.971,2023,7,5,23,3,1,5
28.858,51.036,2023,7,5,23,3,1,5
28.84,51.076,2023,7,5,23,3,1,5
28.817,51.164,2023,7,5,23,3,1,5
28.801,51.186,2023,7,5,23,3,1,5
28.79,51.247,2023,7,5,23,3,1,5
28.779,51.304,2023,7,5,23,3,1,5
28.761,51.264,2023,7,5,23,3,1,5
28.753,51.409,2023,7,5,23,3,1,5
26.529,71.984,2023,7,0,0,3,0,4
26.512,71.68,2023,7,0,0,3,0,4
26.51,72.381,2023,7,0,0,3,0,4
26.515,72.577,2023,7,0,0,3,0,4
26.524,72.345,2023,7,0,0,3,0,4
26.525,71.863,2023,7,0,0,3,0,4
26.523,71.296,2023,7,0,0,3,0,4
26.52,71.09,2023,7,0,0,3,0,4
26.543,70.953,2023,7,0,0,3,0,4
26.591,70.745,2023,7,0,0,3,0,4
26.643,70.558,2023,7,0,0,3,0,4
26.693,70.338,2023,7,0,0,3,0,4
26.736,70.058,2023,7,0,0,3,0,4
26.788,69.837,2023,7,0,0,3,0,4
26.823,69.592,2023,7,0,0,3,0,4
26.865,69.299,2023,7,0,0,3,0,4
26.892,69.014,2023,7,0,0,3,0,4
26.92,68.77,2023,7,0,0,3,0,4
26.952,68.658,2023,7,0,0,3,0,4
26.98,68.506,2023,7,0,0,3,0,4
27.005,68.326,2023,7,0,0,3,0,4
